<<<<<<< HEAD
0,0,0
52351200000570,3,0
52351200000206,1,0
52351200000572,1,0
52351200000247,1,0
52351200000256,1,0
52351200000248,1,0
52351200000250,1,0
52351200000301,1,0
52351200000302,1,0
52351200000263,2,0
52351200000300,1,0
52351200000303,1,0
52351200000266,1,0
52351200000305,1,0
52351200000265,1,0
52351200000273,1,0
52351200000262,1,0
52351200000307,1,0
52351200000264,1,0
52351200000306,1,0
52351200000304,1,0
52351200000299,1,0
52351200000298,1,0
52351200000272,1,0
52351200000275,1,0
52351200000276,1,0
52351200000274,1,0
52351200000293,1,0
52351200000297,1,0
52351200000294,1,0
52351200000295,1,0
52351200000280,1,0
52351200000261,1,0
52351200000288,1,0
52351200000287,1,0
52351200000259,1,0
52351200000257,2,1
52351200000258,1,0
52351200000277,1,0
52351200000278,1,0
52351200000269,1,0
52351200000270,1,0
52351200000296,1,0
52351200000279,1,0
52351200000286,1,0
52351200000281,1,0
52351200000285,2,1
52351200000284,1,0
52351200000268,1,0
52351200000289,1,0
52351200000283,1,0
52351200000292,1,0
52351200000291,1,0
52351200000260,1,0
52351200000271,1,0
52351200000290,1,0
52351200000267,1,0
52351200001088,1,0
52351200001083,1,0
52351200001095,1,0
52351200001085,1,0
52351200001081,1,0
52351200001065,1,0
52351200001080,1,0
52351200001060,1,0
52351200001078,1,0
52351200001061,1,0
52351200001055,1,1
52351200001048,1,0
52351200001064,1,0
52351200001079,1,0
52351200001066,1,0
52351200001077,1,0
52351200001057,1,0
52351200001058,1,0
52351200001059,1,1
52351200001067,1,0
52351200001072,1,0
52351200001074,1,1
52351200001071,1,0
52351200001069,1,0
52351200001073,1,0
52351200001070,1,0
52351200001068,1,2
52351200001075,1,0
52351200001092,1,0
52351200001076,1,0
52351200001093,1,0
52351200001094,1,0
52351200001091,1,0
52351200001086,1,0
52351200001096,1,0
52351200001089,1,0
52351200001087,1,0
52351200001084,1,0
52351200001090,1,0
52351200001082,1,0
52351200001016,1,0
52351200001013,1,0
52351200001018,1,0
52351200001011,1,0
52351200001015,1,0
52351200001014,1,0
52351200001019,1,0
52351200001017,1,0
52351200001012,1,0
52351200001020,1,0
52351200001046,1,0
52351200001024,1,0
52351200001022,1,0
52351200001023,1,0
52351200001044,1,0
52351200001043,1,0
52351200001021,1,0
52351200001045,1,0
52351200001039,1,0
52351200001040,1,0
52351200001038,1,1
52351200001042,1,0
52351200001030,1,0
52351200001041,1,0
52351200001035,1,0
52351200001037,1,0
52351200001036,1,0
52351200001029,1,1
52351200001031,1,0
52351200001027,1,0
52351200001026,1,1
52351200001033,1,0
52351200001062,1,1
52351200001028,1,0
52351200001034,1,0
52351200001032,1,0
52351200001047,1,0
52351200001051,1,0
52351200001056,0,3
52351200001049,1,0
52351200001054,1,0
52351200001050,0,3
52351200001063,1,0
52351200001052,1,0
52351200000766,0,3
52351200001053,1,0
52351200000768,1,0
52351200000769,1,0
52351200000767,0,3
52351200000801,1,0
52351200000802,1,0
52351200000854,1,1
52351200000849,0,3
52351200000808,1,0
52351200000805,1,0
52351200000810,0,3
52351200000846,2,0
52351200000803,1,2
52351200000804,1,0
52351200000852,1,0
52351200000806,1,1
52351200000793,1,2
52351200000807,1,0
52351200000794,1,1
52351200000809,1,0
52351200000798,1,0
52351200000791,1,1
52351200000795,1,0
52351200000792,1,0
52351200000797,1,1
52351200000799,1,1
52351200000800,1,0
52351200000796,1,0
52351200000783,1,1
52351200000784,1,0
52351200000781,1,0
52351200000786,1,1
52351200000785,1,0
52351200000822,1,0
52351200000790,1,1
52351200000789,1,0
52351200000825,1,0
52351200000826,1,0
52351200000788,1,0
52351200000782,1,0
52351200000787,1,0
52351200000821,1,0
52351200000823,1,0
52351200000824,1,0
52351200000764,1,0
52351200000761,1,1
52351200000762,1,0
52351200000751,1,0
52351200000739,1,1
52351200000774,1,0
52351200000773,1,0
52351200000743,1,0
52351200000749,1,0
52351200000765,1,0
52351200000763,1,0
52351200000759,1,1
52351200000758,1,0
52351200000756,1,0
52351200000757,1,0
52351200000752,1,0
52351200000760,1,0
52351200000755,1,0
52351200000754,1,1
52351200000753,1,0
52351200000747,1,0
52351200000742,1,0
52351200000750,1,0
52351200000249,1,0
52351200000741,1,0
52351200000746,1,0
52351200000748,1,0
52351200000744,1,0
52351200000736,1,0
52351200000737,1,0
52351200000740,1,1
52351200000745,1,0
52351200000775,1,0
52351200000777,0,3
52351200000780,1,0
52351200000778,1,0
52351200000815,1,0
52351200000738,1,0
52351200000814,1,0
52351200000813,1,0
52351200000812,1,0
52351200000779,1,1
52351200000772,1,0
52351200000811,1,0
52351200000776,1,0
52351200000771,1,0
52351200000715,1,0
52351200000714,1,0
52351200000711,1,0
52351200000712,1,0
52351200000713,1,0
52351200000706,1,0
52351200000708,1,0
52351200000707,1,0
52351200000710,1,1
52351200000709,1,0
52351200000705,1,0
52351200000702,1,1
52351200000703,1,0
52351200000704,1,0
52351200000701,1,1
52351200000700,1,0
52351200000699,1,0
52351200000696,1,0
52351200000697,1,0
52351200000688,1,0
52351200000698,1,0
52351200000687,1,0
52351200000686,1,0
52351200000689,1,1
52351200000690,1,0
52351200000693,1,0
52351200000691,1,2
52351200000692,1,1
52351200000695,1,0
52351200000694,1,1
52351200000734,1,0
52351200000732,1,0
52351200000735,1,1
52351200000731,1,0
52351200000726,1,0
52351200000727,1,1
52351200000733,1,0
52351200000730,1,0
52351200000729,1,1
52351200000725,1,0
52351200000724,1,0
52351200000722,1,0
52351200000728,1,0
52351200000721,1,1
52351200000723,1,0
52351200000677,1,0
9223372036854775807,5,1
9223372036854775807,1,0
52351200000651,1,0
52351200000653,1,1
52351200000654,1,0
52351200000655,1,0
52351200000680,1,0
52351200000676,1,0
52351200000678,1,0
52351200000681,1,2
52351200000682,1,0
52351200000685,1,0
52351200000683,1,0
52351200000684,1,0
52351200000671,1,0
52351200000672,2,1
52351200000673,1,0
52351200000674,1,0
52351200000670,1,1
52351200000675,1,1
52351200000669,1,0
52351200000667,1,1
52351200000666,1,0
52351200000668,1,0
52351200000679,1,0
52351200000665,1,0
52351200000662,1,1
52351200000661,1,0
52351200000664,1,0
52351200000663,1,0
52351200000657,1,0
52351200000658,1,1
52351200000659,1,2
52351200000660,1,0
52351200000656,1,0
52351200000718,1,0
52351200000716,1,0
52351200000717,1,0
52351200000720,1,0
52351200000719,1,0
52351200000885,1,0
52351200000877,1,0
52351200000880,1,0
52351200000879,1,0
52351200000878,1,1
52351200000908,1,0
52351200000884,1,0
52351200000882,1,2
52351200000881,1,0
52351200000889,1,0
52351200000890,1,0
52351200000883,1,1
52351200000887,1,0
52351200000886,1,0
52351200000904,1,0
52351200000888,1,0
52351200000905,1,0
52351200000835,1,0
52351200000901,1,2
52351200000903,0,3
52351200000900,1,2
52351200000902,1,2
52351200000898,0,3
52351200000897,1,0
52351200000899,1,0
52351200000893,1,0
52351200000895,1,0
52351200000894,1,0
52351200000891,1,0
52351200000920,1,1
52351200000896,1,0
52351200000921,1,0
52351200000922,1,1
52351200000919,1,0
52351200000917,1,0
52351200000924,1,0
52351200000923,1,0
52351200000916,1,0
52351200000925,1,0
52351200000918,1,0
52351200000912,1,0
52351200000914,1,0
52351200000913,1,0
52351200000907,1,1
52351200000911,1,0
52351200000818,1,1
52351200000819,1,2
52351200000817,1,0
52351200000820,1,0
52351200000827,1,0
52351200000816,1,0
52351200000829,1,2
52351200000828,1,0
52351200000830,1,0
52351200000860,1,0
52351200000859,0,3
52351200000861,1,0
52351200000858,1,1
52351200000856,1,0
52351200000862,0,2
52351200000857,1,0
52351200000865,0,3
52351200000863,1,1
52351200000853,1,0
52351200000864,1,0
52351200000847,1,0
52351200000851,1,0
52351200000850,1,0
52351200000855,1,0
52351200000848,1,1
52351200000845,1,0
52351200000844,1,0
52351200000843,1,1
52351200000842,1,0
52351200000836,1,0
52351200000837,1,0
52351200000841,1,0
52351200000839,1,0
52351200000838,1,0
52351200000840,1,0
52351200000870,1,0
52351200000834,1,1
52351200000833,1,0
52351200000832,1,0
52351200000831,1,1
52351200000875,1,0
52351200000872,1,0
52351200000873,1,1
52351200000871,1,0
52351200000874,1,0
52351200000967,1,0
52351200000979,1,0
52351200000966,1,0
52351200000970,1,0
52351200000978,1,0
52351200000968,1,0
52351200000976,1,0
52351200000977,1,0
52351200000974,1,0
52351200000972,1,0
52351200000980,1,1
52351200000971,1,0
52351200000973,1,0
52351200000969,1,0
52351200000975,1,0
52351200000997,1,0
52351200000999,1,0
52351200000996,1,0
52351200000989,1,0
52351200000981,1,0
52351200000986,1,0
52351200000987,1,0
52351200000988,1,0
52351200000998,1,0
52351200000982,1,0
52351200000983,1,0
52351200001000,1,0
52351200001001,1,0
52351200000990,1,0
52351200000984,1,0
52351200001002,1,0
52351200000991,1,0
52351200001004,1,0
52351200000985,1,0
52351200001003,1,0
52351200000995,1,0
52351200000994,1,0
52351200000992,1,0
52351200001005,1,0
52351200000993,1,2
52351200001010,1,0
52351200001007,1,0
52351200001009,1,0
52351200001006,1,1
52351200001008,1,0
52351200000915,1,0
52351200000906,1,0
52351200000909,1,0
52351200000932,1,0
52351200000910,1,0
52351200000929,1,0
